No.,Time,Source,Destination,Protocol,Length,Info,attack
5196,129.029240979,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 26850; Unit:   1, Func:   6: Write Single Register",0
5197,129.029786757,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 26850; Unit:   1, Func:   6: Write Single Register",0
5198,129.030304676,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  2491; Unit:   1, Func:   6: Write Single Register",0
5199,129.030576242,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  2491; Unit:   1, Func:   6: Write Single Register",0
5200,129.030960983,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 25294; Unit:   1, Func:   6: Write Single Register",0
5201,129.031225701,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 25294; Unit:   1, Func:   6: Write Single Register",0
5202,129.03188147,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 59574; Unit:   1, Func:   6: Write Single Register",0
5203,129.032230472,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 59574; Unit:   1, Func:   6: Write Single Register",0
5204,129.03294643,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 60664; Unit:   1, Func:   6: Write Single Register",0
5205,129.033297186,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 60664; Unit:   1, Func:   6: Write Single Register",0
5206,129.075987677,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=24769 Ack=27177 Win=64256 Len=0 TSval=4162761681 TSecr=2257601114,0
5207,129.157746503,LCFCHeFe_6f:59:d0,PcsCompu_74:96:2b,ARP,60,192.168.56.244 is at 96:ef:b7:9d:6c:f7,0
5208,129.157758831,192.168.56.112,192.168.56.244,TCP,74,"502  >  33815 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=120716756 TSecr=1703552634 WS=128",0
5209,129.157802011,192.168.56.112,192.168.56.244,TCP,74,"[TCP Retransmission] 502  >  33815 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=120717766 TSecr=1703552634 WS=128",0
5210,129.160301864,0a:00:27:00:00:14,Broadcast,ARP,60,Who has 192.168.56.112? Tell 192.168.56.1,0
5211,129.160310526,PcsCompu_74:96:2b,0a:00:27:00:00:14,ARP,42,192.168.56.112 is at 08:00:27:74:96:2b,0
5212,129.160986046,192.168.56.244,192.168.56.112,TCP,74,[TCP Retransmission] 33815  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128 TSval=1703552634 TSecr=0,1
5213,129.161007637,192.168.56.112,192.168.56.244,TCP,74,"[TCP Retransmission] 502  >  33815 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=120719768 TSecr=1703552634 WS=128",0
5214,129.207171903,192.168.56.112,192.168.56.248,TCP,74,"[TCP Retransmission] 502  >  11557 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=4181999140 TSecr=1703552628 WS=128",0
5215,129.210899921,LCFCHeFe_6f:59:d0,PcsCompu_74:96:2b,ARP,60,192.168.56.244 is at 96:ef:b7:9d:6c:f7,0
5216,129.219723002,LCFCHeFe_6f:59:d0,PcsCompu_74:96:2b,ARP,60,192.168.56.238 is at e6:9b:63:9d:99:58,0
5217,129.222443083,192.168.56.238,192.168.56.112,TCP,74,14648  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128 TSval=1703552637 TSecr=0,1
5218,129.222486905,PcsCompu_74:96:2b,Broadcast,ARP,42,Who has 192.168.56.238? Tell 192.168.56.112,0
5219,129.486108744,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 62638; Unit:   1, Func:   3: Read Holding Registers",0
5220,129.4877013,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 62638; Unit:   1, Func:   3: Read Holding Registers",0
5221,129.48816034,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=24781 Ack=27196 Win=64256 Len=0 TSval=4162762093 TSecr=2257601569,0
5222,129.488372809,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 64688; Unit:   1, Func:   6: Write Single Register",0
5223,129.488771446,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 64688; Unit:   1, Func:   6: Write Single Register",0
5224,129.49021438,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 35052; Unit:   1, Func:   6: Write Single Register",0
5225,129.490498073,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 35052; Unit:   1, Func:   6: Write Single Register",0
5226,129.491060589,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 41159; Unit:   1, Func:   6: Write Single Register",0
5227,129.491424866,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 41159; Unit:   1, Func:   6: Write Single Register",0
5228,129.492133141,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 13750; Unit:   1, Func:   6: Write Single Register",0
5229,129.492527346,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 13750; Unit:   1, Func:   6: Write Single Register",0
5230,129.493115867,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 36138; Unit:   1, Func:   6: Write Single Register",0
5231,129.493376734,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 36138; Unit:   1, Func:   6: Write Single Register",0
5232,129.536174435,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=24841 Ack=27256 Win=64256 Len=0 TSval=4162762141 TSecr=2257601574,0
5233,129.718213471,PcsCompu_74:96:2b,4f:f7:ae:09:2c:89,ARP,42,Who has 192.168.56.252? Tell 192.168.56.112,0
5234,130.000165169,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  1491; Unit:   1, Func:   3: Read Holding Registers",0
5235,130.001521003,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans:  1491; Unit:   1, Func:   3: Read Holding Registers",0
5236,130.003038361,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=24853 Ack=27275 Win=64256 Len=0 TSval=4162762608 TSecr=2257602082,0
5237,130.003038489,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 56771; Unit:   1, Func:   6: Write Single Register",0
5238,130.003565582,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 56771; Unit:   1, Func:   6: Write Single Register",0
5239,130.004053844,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 13193; Unit:   1, Func:   6: Write Single Register",0
5240,130.004353451,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 13193; Unit:   1, Func:   6: Write Single Register",0
5241,130.004726598,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 42462; Unit:   1, Func:   6: Write Single Register",0
5242,130.00504268,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 42462; Unit:   1, Func:   6: Write Single Register",0
5243,130.005436883,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  6711; Unit:   1, Func:   6: Write Single Register",0
5244,130.005846905,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  6711; Unit:   1, Func:   6: Write Single Register",0
5245,130.007028627,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 42133; Unit:   1, Func:   6: Write Single Register",0
5246,130.007328054,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 42133; Unit:   1, Func:   6: Write Single Register",0
5247,130.051473613,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=24913 Ack=27335 Win=64256 Len=0 TSval=4162762657 TSecr=2257602088,0
5248,130.235518364,192.168.56.112,192.168.56.234,TCP,74,"[TCP Retransmission] 502  >  64871 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3483398871 TSecr=1703552604 WS=128",0
5249,130.235675062,PcsCompu_74:96:2b,Broadcast,ARP,42,Who has 192.168.56.238? Tell 192.168.56.112,0
5250,130.410929677,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 24496; Unit:   1, Func:   3: Read Holding Registers",0
5251,130.411613196,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 24496; Unit:   1, Func:   3: Read Holding Registers",0
5252,130.412295895,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=24925 Ack=27354 Win=64256 Len=0 TSval=4162763017 TSecr=2257602493,0
5253,130.412558456,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 29199; Unit:   1, Func:   6: Write Single Register",0
5254,130.413039157,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 29199; Unit:   1, Func:   6: Write Single Register",0
5255,130.413450688,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 64874; Unit:   1, Func:   6: Write Single Register",0
5256,130.413704118,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 64874; Unit:   1, Func:   6: Write Single Register",0
5257,130.414245481,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  4042; Unit:   1, Func:   6: Write Single Register",0
5258,130.41457354,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  4042; Unit:   1, Func:   6: Write Single Register",0
5259,130.414984567,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 21750; Unit:   1, Func:   6: Write Single Register",0
5260,130.41536934,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 21750; Unit:   1, Func:   6: Write Single Register",0
5261,130.4157451,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 25407; Unit:   1, Func:   6: Write Single Register",0
5262,130.416059591,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 25407; Unit:   1, Func:   6: Write Single Register",0
5263,130.459632303,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=24985 Ack=27414 Win=64256 Len=0 TSval=4162763065 TSecr=2257602497,0
5264,130.924724331,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 18161; Unit:   1, Func:   3: Read Holding Registers",0
5265,130.926000746,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 18161; Unit:   1, Func:   3: Read Holding Registers",0
5266,130.92625023,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=24997 Ack=27433 Win=64256 Len=0 TSval=4162763532 TSecr=2257603007,0
5267,130.926673703,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 58851; Unit:   1, Func:   6: Write Single Register",0
5268,130.927137368,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 58851; Unit:   1, Func:   6: Write Single Register",0
5269,130.927688546,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 34512; Unit:   1, Func:   6: Write Single Register",0
5270,130.928120819,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 34512; Unit:   1, Func:   6: Write Single Register",0
5271,130.928571351,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 52018; Unit:   1, Func:   6: Write Single Register",0
5272,130.929067846,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 52018; Unit:   1, Func:   6: Write Single Register",0
5273,130.929511158,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 33416; Unit:   1, Func:   6: Write Single Register",0
5274,130.929859137,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 33416; Unit:   1, Func:   6: Write Single Register",0
5275,130.93032188,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 13018; Unit:   1, Func:   6: Write Single Register",0
5276,130.930541085,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 13018; Unit:   1, Func:   6: Write Single Register",0
5277,130.971204328,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25057 Ack=27493 Win=64256 Len=0 TSval=4162763577 TSecr=2257603011,0
5278,131.19110717,192.168.56.112,192.168.56.244,TCP,74,"[TCP Retransmission] 502  >  33815 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=120721798 TSecr=1703552634 WS=128",0
5279,131.25408942,192.168.56.112,192.168.56.235,TCP,74,"[TCP Retransmission] 502  >  16297 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=249945578 TSecr=1703552622 WS=128",0
5280,131.254285805,PcsCompu_74:96:2b,Broadcast,ARP,42,Who has 192.168.56.238? Tell 192.168.56.112,0
5281,131.340642104,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 28850; Unit:   1, Func:   3: Read Holding Registers",0
5282,131.341275042,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 28850; Unit:   1, Func:   3: Read Holding Registers",0
5283,131.341913005,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25069 Ack=27512 Win=64256 Len=0 TSval=4162763948 TSecr=2257603422,0
5284,131.342386342,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 20562; Unit:   1, Func:   6: Write Single Register",0
5285,131.342888126,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 20562; Unit:   1, Func:   6: Write Single Register",0
5286,131.343437002,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 42933; Unit:   1, Func:   6: Write Single Register",0
5287,131.344227623,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 42933; Unit:   1, Func:   6: Write Single Register",0
5288,131.344984285,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 21601; Unit:   1, Func:   6: Write Single Register",0
5289,131.345331012,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 21601; Unit:   1, Func:   6: Write Single Register",0
5290,131.345829172,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 44367; Unit:   1, Func:   6: Write Single Register",0
5291,131.346209348,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 44367; Unit:   1, Func:   6: Write Single Register",0
5292,131.346661139,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 29999; Unit:   1, Func:   6: Write Single Register",0
5293,131.34735482,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 29999; Unit:   1, Func:   6: Write Single Register",0
5294,131.391317366,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25129 Ack=27572 Win=64256 Len=0 TSval=4162763997 TSecr=2257603428,0
5295,131.854625076,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 39013; Unit:   1, Func:   3: Read Holding Registers",0
5296,131.855295383,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 39013; Unit:   1, Func:   3: Read Holding Registers",0
5297,131.855609875,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25141 Ack=27591 Win=64256 Len=0 TSval=4162764462 TSecr=2257603936,0
5298,131.855966609,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  1811; Unit:   1, Func:   6: Write Single Register",0
5299,131.856382483,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  1811; Unit:   1, Func:   6: Write Single Register",0
5300,131.856923092,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 47830; Unit:   1, Func:   6: Write Single Register",0
5301,131.857241243,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 47830; Unit:   1, Func:   6: Write Single Register",0
5302,131.85778945,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 57884; Unit:   1, Func:   6: Write Single Register",0
5303,131.858082361,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 57884; Unit:   1, Func:   6: Write Single Register",0
5304,131.859525822,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 57713; Unit:   1, Func:   6: Write Single Register",0
5305,131.859889066,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 57713; Unit:   1, Func:   6: Write Single Register",0
5306,131.860470012,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 40914; Unit:   1, Func:   6: Write Single Register",0
5307,131.860783634,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 40914; Unit:   1, Func:   6: Write Single Register",0
5308,131.903318279,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25201 Ack=27651 Win=64256 Len=0 TSval=4162764509 TSecr=2257603942,0
5309,132.021678763,PcsCompu_74:96:2b,4a:79:81:a7:02:0a,ARP,42,Who has 192.168.56.232? Tell 192.168.56.112,0
5310,132.232332823,LCFCHeFe_6f:59:d0,PcsCompu_74:96:2b,ARP,60,192.168.56.238 is at e6:9b:63:9d:99:58,0
5311,132.232350884,192.168.56.112,192.168.56.238,TCP,74,"502  >  14648 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1379362367 TSecr=1703552637 WS=128",0
5312,132.232407362,192.168.56.112,192.168.56.238,TCP,74,"[TCP Retransmission] 502  >  14648 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1379363381 TSecr=1703552637 WS=128",0
5313,132.235434919,192.168.56.238,192.168.56.112,TCP,74,[TCP Retransmission] 14648  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128 TSval=1703552637 TSecr=0,1
5314,132.235460838,192.168.56.112,192.168.56.238,TCP,74,"[TCP Retransmission] 502  >  14648 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1379365380 TSecr=1703552637 WS=128",0
5315,132.267376441,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  1973; Unit:   1, Func:   3: Read Holding Registers",0
5316,132.268285958,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans:  1973; Unit:   1, Func:   3: Read Holding Registers",0
5317,132.268877283,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25213 Ack=27670 Win=64256 Len=0 TSval=4162764875 TSecr=2257604349,0
5318,132.268877562,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 19032; Unit:   1, Func:   6: Write Single Register",0
5319,132.269755615,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 19032; Unit:   1, Func:   6: Write Single Register",0
5320,132.270458538,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 56230; Unit:   1, Func:   6: Write Single Register",0
5321,132.270802766,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 56230; Unit:   1, Func:   6: Write Single Register",0
5322,132.271189016,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  1235; Unit:   1, Func:   6: Write Single Register",0
5323,132.271553531,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  1235; Unit:   1, Func:   6: Write Single Register",0
5324,132.271989187,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 38516; Unit:   1, Func:   6: Write Single Register",0
5325,132.272321302,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 38516; Unit:   1, Func:   6: Write Single Register",0
5326,132.272848023,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 22696; Unit:   1, Func:   6: Write Single Register",0
5327,132.273186774,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 22696; Unit:   1, Func:   6: Write Single Register",0
5328,132.279686928,192.168.56.112,192.168.56.253,TCP,74,"[TCP Retransmission] 502  >  39326 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3059549879 TSecr=1703552631 WS=128",0
5329,132.284463005,LCFCHeFe_6f:59:d0,PcsCompu_74:96:2b,ARP,60,192.168.56.238 is at e6:9b:63:9d:99:58,0
5330,132.293179294,LCFCHeFe_6f:59:d0,PcsCompu_74:96:2b,ARP,60,192.168.56.245 is at d4:b4:54:1d:fe:74,0
5331,132.296069434,192.168.56.245,192.168.56.112,TCP,74,62141  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128 TSval=1703552640 TSecr=0,1
5332,132.296096499,PcsCompu_74:96:2b,Broadcast,ARP,42,Who has 192.168.56.245? Tell 192.168.56.112,0
5333,132.315420901,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25273 Ack=27730 Win=64256 Len=0 TSval=4162764921 TSecr=2257604354,0
5334,132.507033267,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 62058; Unit:   1, Func:   3: Read Holding Registers",0
5335,132.507882939,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 62058; Unit:   1, Func:   3: Read Holding Registers",0
5336,132.508513641,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25285 Ack=27749 Win=64256 Len=0 TSval=4162765115 TSecr=2257604589,0
5337,132.509139537,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  5565; Unit:   1, Func:   6: Write Single Register",0
5338,132.509554808,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  5565; Unit:   1, Func:   6: Write Single Register",0
5339,132.510273682,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  8293; Unit:   1, Func:   6: Write Single Register",0
5340,132.510644174,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  8293; Unit:   1, Func:   6: Write Single Register",0
5341,132.511234309,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 28464; Unit:   1, Func:   6: Write Single Register",0
5342,132.511661137,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 28464; Unit:   1, Func:   6: Write Single Register",0
5343,132.512236386,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 34564; Unit:   1, Func:   6: Write Single Register",0
5344,132.51257734,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 34564; Unit:   1, Func:   6: Write Single Register",0
5345,132.513258218,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 53590; Unit:   1, Func:   6: Write Single Register",0
5346,132.513693425,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 53590; Unit:   1, Func:   6: Write Single Register",0
5347,132.555362413,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25345 Ack=27809 Win=64256 Len=0 TSval=4162765161 TSecr=2257604595,0
5348,133.021016466,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 39518; Unit:   1, Func:   3: Read Holding Registers",0
5349,133.022229951,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 39518; Unit:   1, Func:   3: Read Holding Registers",0
5350,133.022727941,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25357 Ack=27828 Win=64256 Len=0 TSval=4162765629 TSecr=2257605103,0
5351,133.022959555,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 56257; Unit:   1, Func:   6: Write Single Register",0
5352,133.023339619,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 56257; Unit:   1, Func:   6: Write Single Register",0
5353,133.023851036,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 37528; Unit:   1, Func:   6: Write Single Register",0
5354,133.024288716,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 37528; Unit:   1, Func:   6: Write Single Register",0
5355,133.025108117,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 50802; Unit:   1, Func:   6: Write Single Register",0
5356,133.025473309,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 50802; Unit:   1, Func:   6: Write Single Register",0
5357,133.025927802,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  8963; Unit:   1, Func:   6: Write Single Register",0
5358,133.026232134,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  8963; Unit:   1, Func:   6: Write Single Register",0
5359,133.027546954,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 62244; Unit:   1, Func:   6: Write Single Register",0
5360,133.027869874,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 62244; Unit:   1, Func:   6: Write Single Register",0
5361,133.061696671,PcsCompu_74:96:2b,4a:79:81:a7:02:0a,ARP,42,Who has 192.168.56.232? Tell 192.168.56.112,0
5362,133.070472689,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25417 Ack=27888 Win=64256 Len=0 TSval=4162765677 TSecr=2257605109,0
5363,133.335204836,PcsCompu_74:96:2b,Broadcast,ARP,42,Who has 192.168.56.245? Tell 192.168.56.112,0
5364,133.436153642,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 33796; Unit:   1, Func:   3: Read Holding Registers",0
5365,133.436858768,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 33796; Unit:   1, Func:   3: Read Holding Registers",0
5366,133.437242902,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25429 Ack=27907 Win=64256 Len=0 TSval=4162766044 TSecr=2257605518,0
5367,133.437573609,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 25041; Unit:   1, Func:   6: Write Single Register",0
5368,133.43801011,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 25041; Unit:   1, Func:   6: Write Single Register",0
5369,133.438780982,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  9414; Unit:   1, Func:   6: Write Single Register",0
5370,133.439148571,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  9414; Unit:   1, Func:   6: Write Single Register",0
5371,133.439502517,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 21078; Unit:   1, Func:   6: Write Single Register",0
5372,133.43987839,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 21078; Unit:   1, Func:   6: Write Single Register",0
5373,133.44051082,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 48413; Unit:   1, Func:   6: Write Single Register",0
5374,133.440835986,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 48413; Unit:   1, Func:   6: Write Single Register",0
5375,133.441412877,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 12765; Unit:   1, Func:   6: Write Single Register",0
5376,133.441731303,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 12765; Unit:   1, Func:   6: Write Single Register",0
5377,133.486976804,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=25489 Ack=27967 Win=64256 Len=0 TSval=4162766093 TSecr=2257605523,0
5378,133.74760661,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 47092; Unit:   1, Func:   3: Read Holding Registers",0
